2026-04-04 21:36:37.056 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:36:37.057 | INFO     | __main__:main:149 - 输出文件夹: ./output
2026-04-04 21:36:37.057 | INFO     | __main__:main:150 - 使用模板: 背景模糊
2026-04-04 21:36:37.057 | INFO     | __main__:main:151 - 图片质量: 100
2026-04-04 21:36:37.057 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:36:37.057 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:36:37.057 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:36:37.059 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:36:37.059 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:36:38.199 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20251127_黑日_1.jpg
2026-04-04 21:36:38.211 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:36:38.214 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:36:39.537 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6303.jpg
2026-04-04 21:36:39.566 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:36:39.567 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:36:40.611 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6368.jpg
2026-04-04 21:36:40.664 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260322江心洲.jpg
2026-04-04 21:36:40.670 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:36:40.709 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:36:40.713 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:36:41.912 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6400.jpg
2026-04-04 21:36:41.954 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
